ISBN,Title,Authors,Categories,Description,Published Date,Language,Num Pages
9780300000306,The Poems of Alexander Pope,Alexander Pope,Poetry,"A splendid presentation of Pope’s poems, excluding only his translations of Homer, this is the only one-volume edition that can lay claim to completeness and accuracy of text. It presents the corpus of Pope’s poetry as printed in the highly praised Twickenham Edition, except for the 1712 version of The Rape of the Lock and other early versions of phrases preserved in the critical apparatus of the six-volume work. Pope’s own notes to his poems are included, as well as a generous selection of the copious annotation in the Twickenham text. This reduced version of the unsurpassed standard edition of Pope will be of great value to all students and teachers of English literature. John Butt, Regius Professor of Rhetoric and English Literature at Edinburgh University, is general editor of the Twickenham Edition. ""The publishers are surely right in claiming that 'this should for long remain the standard one-volume edition of Pope's poems.' The Twichenham edition . . . has been a splendid achievement, and Professor Butt's distillation of the long labours of his fellow-editors is most commendable.""—Times Literary Supplement.",1963-01-01,en,884
9780300000894,Psychoanalysis and Religion,Erich Fromm,Psychology,"Social psychologist Erich Fromm probes deep into the roots of religion to find its humanistic essence. In 1950, Erich Fromm attempted to free religion from its social function and to develop a new understanding of religious phenomena. Rather than analyzing what people believe in 'whether they're monotheistic, polytheistic, or atheistic, ' Fromm presents an idea of what religion means in secular terms. In his timeless and straightforward style, Fromm unmasks the alienating effects of any authoritarian religion. He reveals how a humanistic religion is conducive to one's own humanity, and explains why psychoanalysis does not threaten religion. Whether you're a believer or a long-time atheist, Fromm's erudite analysis of religion is sure to reshape your concept of spirituality.",1950-01-01,en,127
9780300044881,"The Dialogues of Plato, Volume 1",Plato,Philosophy,"This initial volume in a series of new translations of Plato's works includes a general introduction and interpretive comments for the dialogues translated: the Euthyphro, Apology, Crito, Meno, Gorgias, and Menexenus. ""Allen's work is very impressive. The translations are readable, lucid, and highly accurate. The general introduction is succinct and extremely clear. The discussion of the dating of the dialogues is enormously useful; there has previously been no brief account of these issues to which one could refer the student. Finally, the particular introductions are first rate: fine jobs of clear philosophical and historical explanation--succinct and yet sophisticated, both close to the text and philosophically incisive.""--Martha Nussbaum, Brown University ""This is an important work that deserves our respect and attention.""--Ethics ""This and the promised succeeding volumes will probably become the standard English version of the complete dialogues.... The commentaries take advantage of the best scholarship, judge judiciously between divergent views, and often introduce new and brilliant interpretations. This is true both in the area of philosophy and in that of literary criticism.""--Anthony C. Daly, S.J., Modern Schoolman ""Allen is a superb translator, whose elegantly simple yet precise language gives access to Plato both as a philosopher and as a literary artist.""--Library Journal ""An important event in the world of scholarship.""--London Review of Books",1984-01-01,en,372
9780300090956,Leonardo on Painting,Leonardo,Art,This is a selection of Leonardo da Vinci's writings on painting. Martin Kemp and Margaret Walker have edited material not only from his so-called Treatise on Painting but also from his surviving manuscripts and from other primary sources.,2001-01-01,en,340
9780300093049,Art and Beauty in the Middle Ages,Umberto Eco,Art,"In this authoritative, lively book, the celebrated Italian novelist and philosopher Umberto Eco presents a learned summary of medieval aesthetic ideas. Juxtaposing theology and science, poetry and mysticism, Eco explores the relationship that existed between the aesthetic theories and the artistic experience and practice of medieval culture. ""[A] delightful study. . . . [Eco's] remarkably lucid and readable essay is full of contemporary relevance and informed by the energies of a man in love with his subject."" --Robert Taylor, Boston Globe ""The book lays out so many exciting ideas and interesting facts that readers will find it gripping."" --Washington Post Book World ""A lively introduction to the subject."" --Michael Camille, The Burlington Magazine ""If you want to become acquainted with medieval aesthetics, you will not find a more scrupulously researched, better written (or better translated), intelligent and illuminating introduction than Eco's short volume."" --D. C. Barrett, Art Monthly",2002-01-01,en,160
9780300093056,Long Day's Journey Into Night,Eugene O'Neill,Drama,A play about a family of four psychologically disturbed people reveals aspects of the author's own life.,2002-02-08,en,196
9780300095241,How Democratic Is the American Constitution?,Robert A. Dahl,Political Science,"The author argues that certain aspects of the American Constitution are deeply flawed and detract from a purely democratic society and includes discussions on the electoral college, the Federalist Papers, and proportional representation.",2003-11-10,en,235
9780300098259,The Voices of Morebath,Eamon Duffy,History,- Winner of the Hawthornden Prize for Literature.,2001-01-01,en,268
9780300101058,Hamlet,William Shakespeare,Drama,"This fully annotated version of Hamlet makes the play completely accessible to readers in the 21st century, and offers help with vocabulary and usage of Elizabethan English, pronunciation, prosody and alternative readings of phrases and lines.",2003-09-10,en,289
9780300108484,Cosmos,"Witold Gombrowicz, Danuta Borchardt",Fiction,"Within the genre of crime fiction, Gombrowicz explores the angst of human existence",2005,en,189
9780300116182,Eva Hesse Drawing,Catherine de Zegher,Art,Presents an exhibition catalog that contains reproductions of the artist's working drawings along with essays discussing her works and methodology.,2006-12-28,en,352
9780306804984,Hannibal,Leonard Cottrell,Biography & Autobiography,"Originally published: Enemy of Rome. London: Evans Bros., 1960.",1961,en,298
9780306805622,The Collapse Of The Third Republic,William L. Shirer,History,"On June 17, 1940 William L. Shirer stood in the streets of Paris and watched the unending flow of gray German uniforms along its boulevards. In just six lovely weeks in the spring and summer of 1940 a single battle brought down in total military defeat one of the world's oldest, greatest, and most civilized powers—the second mightiest empire on earth and the possessor of one of the finest military machines ever assembled. How did it happen? After nearly a decade of research in the massive archives left from World War II and after hundreds of conversations with the Third Republic's leaders, generals, diplomats, and ordinary citizens, Shirer presents the definitive answer in his stunning re-creation of why and how France fell before Hitler's armies in 1940. His book is also a devastating examination of the confusion, corruption, and cynicism that drained the strength and toughness of a democracy which Thomas Jefferson once called ""every man's second country."" This book complements and completes the dramatic story of The Rise and Fall of the Third Reich and continues to rank as one of the most important works of history of our time.",1994-03-21,en,0
9780306808821,The Complete Short Stories Of Robert Louis Stevenson,Robert Louis Stevenson,Fiction,"Collected works include ""The Suicide Club,"" ""The Rajah's Diamond,"" ""The Story of a Lie,"" and ""The Strange Case of Dr. Jekyll and Mr. Hyde.""",1969,en,728
9780306808913,Unsung Heroes of Rock 'n' Roll,Nick Tosches,Biography & Autobiography,"The author of ""Country"" now offers a paean to a forsaken time of relentless excess, sudden ruin, and fierce music--the days of rock 'n' roll, long before Elvis came on the scene. 42 illustrations.",1999,en,274
9780306809576,The Complete Essays Of Mark Twain,Mark Twain,Fiction,This book contains more than seventy-five essays on a variety of topics by Mark Twain.,2000-11-02,en,366
9780306813689,Johnny Cash,Michael Streissguth,Biography & Autobiography,A biography of country music musician Johnny Cash.,2006-09-04,en,370
9780306814556,23 Days in July,John Wilcockson,Sports & Recreation,"Taking place over twenty-three days in July and across more than 2,100 miles of smooth blacktop, rough cobblestones, and punishing mountain terrain, the Tour de France is the most grueling sports event in the world. And in 2004, five-time champion Lance Armstrong set out to achieve what no other cyclist in the 100-year history of the race had ever done: win a sixth Tour de France.Armstrong had four serious challengers who wanted nothing more than to deny the man the French call Le Boss from achieving his goal. The major threat among them was the only other former Tour de France champion in last year's race, Germany's Jan Ullrich- The Kaiser. But when the race was over, Lance Armstrong once again wore the yellow jersey of victory.",2005-06-15,en,344
9780307236012,The Deeper Meaning of Liff,"Douglas Adams, John Lloyd",Humor,"A rollicking, thought-provoking dictionary for the modern age, featuring definitions for those things we don't have words for, from the New York Times bestselling author behind The Hitchhiker's Guide to the Galaxy, Douglas Adams, and TV producer John Lloyd. Does the sensation of Tingrith(1) make you yelp? Do you bend sympathetically when you see someone Ahenny(2)? Can you deal with a Naugatuck(3) without causing a Toronto(4)? Will you suffer from Kettering(5) this summer? Probably. You are almost certainly familiar with all these experiences but just didn’t know that there are words for them. Well, in fact, there aren’t—or rather there weren’t, until Douglas Adams and John Lloyd decided to plug these egregious linguistic lacunae(6). They quickly realized that just as there are an awful lot of experiences that no one has a name for, so there are an awful lot of names for places you will never need to go to. What a waste. As responsible citizens of a small and crowded world, we must all learn the virtues of recycling(7) and put old, worn-out but still serviceable names to exciting, vibrant, new uses. This is the book that does that for you: The Deeper Meaning of Liff—a whole new solution to the problem of Great Wakering(8) 1—The feeling of aluminum foil against your fillings. 2—The way people stand when examining other people’s bookshelves. 3—A plastic packet containing shampoo, mustard, etc., which is impossible to open except by biting off the corners. 4—Generic term for anything that comes out in a gush, despite all your efforts to let it out carefully, e.g., flour into a white sauce, ketchup onto fish, a dog into the yard, and another naughty meaning that we can’t put on the cover. 5—The marks left on your bottom and thighs after you’ve been sitting sunbathing in a wicker chair. 6—God knows what this means 7—For instance, some of this book was first published in Britain twenty-six years ago. 8—Look it up yourself.",2005-04-19,en,0
9780307264121,The Spy Who Barked,George Edward Stanley,Fiction,"Eight-year-old spy Adam Sharp pursues the very short Ambassador of Barkastan, who has stolen a top secret computer program, DOGBARK, that will let him understand the language of dogs.",2003,en,52
9780307264657,Terrorist,John Updike,Fiction,"From one of the most gifted American writers of the twentieth century—and the author of the acclaimed Rabbit series: “A chilling tale that is perhaps the most essential novel to emerge from September 11” (People) about an eighteen-year-old devoted to Allah, who’s convinced he’s discovered God’s purpose for him. “The most satisfactory elements in Terrorist are those that remind us that no amount of special pleading can set us free of history, no matter how oblivious and unresponsive to it we may be.” —The New York Times Book Review The terrorist of John Updike’s title is eighteen-year-old Ahmad Ashmawy Mulloy, the son of an Irish American mother and an Egyptian father who disappeared when he was three. Devoted to Allah and to the Qur’an as expounded by the imam of his neighborhood mosque, Ahmad feels his faith threatened by the materialistic, hedonistic society he sees around him in the slumping New Jersey factory town of New Prospect. Neither Jack Levy, his life-weary guidance counselor at Central High, nor Joryleen Grant, his seductive black classmate, succeeds in diverting Ahmad from what the Qur’an calls the Straight Path. Now driving a truck for a local Lebanese furniture store—a job arranged through his imam—Ahmad thinks he has discovered God’s purpose for him. But to quote the Qur’an: Of those who plot, God is the best.",2006-06-06,en,322
9780307264886,Beloved,Toni Morrison,Fiction,"Winner of the Pulitzer Prize, Toni Morrison’s Beloved is a spellbinding and dazzlingly innovative portrait of a woman haunted by the past. One of The Atlantic’s Great American Novels of the Past 100 Years Sethe was born a slave and escaped to Ohio, but eighteen years later she is still not free. She has borne the unthinkable and not gone mad, yet she is still held captive by memories of Sweet Home, the beautiful farm where so many hideous things happened. Meanwhile Sethe’s house has long been troubled by the angry, destructive ghost of her baby, who died nameless and whose tombstone is engraved with a single word: Beloved. Sethe works at beating back the past, but it makes itself heard and felt incessantly in her memory and in the lives of those around her. When a mysterious teenage girl arrives, calling herself Beloved, Sethe’s terrible secret explodes into the present. Combining the visionary power of legend with the unassailable truth of history, Morrison’s unforgettable novel is one of the great and enduring works of American literature.",2006-10-17,en,362
9780307264893,The Name of the Rose,Umberto Eco,Fiction,"ONE OF TIME MAGAZINE'S 100 BEST MYSTERY AND THRILLER BOOKS OF ALL TIME • A spectacular best seller and now a classic, The Name of the Rose catapulted Umberto Eco, an Italian professor of semiotics turned novelist, to international prominence. An erudite murder mystery set in a fourteenth-century monastery, it is not only a gripping story but also a brilliant exploration of medieval philosophy, history, theology, and logic. In 1327, Brother William of Baskerville is sent to investigate a wealthy Italian abbey whose monks are suspected of heresy. When his mission is overshadowed by seven bizarre deaths patterned on the book of Revelation, Brother William turns detective, following the trail of a conspiracy that brings him face-to-face with the abbey’s labyrinthine secrets, the subversive effects of laughter, and the medieval Inquisition. Caught in a power struggle between the emperor he serves and the pope who rules the Church, Brother William comes to see that what is at stake is larger than any mere political dispute–that his investigation is being blocked by those who fear imagination, curiosity, and the power of ideas. The Name of the Rose offers the reader not only an ingeniously constructed mystery—complete with secret symbols and coded manuscripts—but also an unparalleled portrait of the medieval world on the brink of profound transformation.",2006-09-26,en,602
9780307265432,The Road,Cormac McCarthy,Fiction,"In a novel set in an indefinite, futuristic, post-apocalyptic world, a father and his young son make their way through the ruins of a devastated American landscape, struggling to survive and preserve the last remnants of their own humanity. 250,000 first printing.",2006,en,241
9780307274977,Buried Child,Sam Shepard,Drama,"A newly revised edition of an American classic, Sam Shepard’s Pulitzer Prize—winning Buried Child is as fierce and unforgettable as it was when it was first produced in 1978. A scene of madness greets Vince and his girlfriend as they arrive at the squalid farmhouse of Vince’s hard-drinking grandparents, who seem to have no idea who he is. Nor does his father, Tilden, a hulking former All-American footballer, or his uncle, who has lost one of his legs to a chain saw. Only the memory of an unwanted child, buried in an undisclosed location, can hope to deliver this family from its sin.",2006-02-14,en,130
9780307275554,The Devil Wears Prada,Lauren Weisberger,Fashion editors,"A small-town girl fresh out of an Ivy League college lands a job at a prestigious fashion magazine, but wonders if the glamorous perks are worth working for the editor from hell.",2006,en,450
9780307275738,The Lighthouse,P. D. James,Fiction,"NATIONAL BESTSELLER • A secure and secluded retreat for the rich and powerful becomes the setting for an unsettling series of murders • Part of the bestselling mystery series that inspired Dalgliesh on Acorn TV Combe Island off the Cornish coast is a restful haven for the elite. But when one of its distinguished visitors is found hanging from the island’s famous lighthouse in what appears to have been a murder, the peace is shattered. Commander Adam Dalgliesh is called in to handle the sensitive case, but at a difficult time for him and his depleted team. He is uncertain about his future with his girlfriend Emma Lavenham; his principle detective Kate Miskin is going through an emotional crisis; and the ambitious Sergeant Francis Benton-Smith is not happy about having a female boss. After a second brutal killing, the whole investigation is jeopardized, and Dalgliesh is faced with a danger even more insidious than murder.",2006-10-10,en,388
9780307275936,If Beale Street Could Talk,James Baldwin,Fiction,"From one of the most important writers of the twentieth century comes a stunning love story about a young Black woman whose life is torn apart when her lover is wrongly accused of a crime—""a moving, painful story, so vividly human and so obviously based on reality that it strikes us as timeless"" (The New York Times Book Review). ""One of the best books Baldwin has ever written—perhaps the best of all."" —The Philadelphia Inquirer Told through the eyes of Tish, a nineteen-year-old girl, in love with Fonny, a young sculptor who is the father of her child, Baldwin’s story mixes the sweet and the sad. Tish and Fonny have pledged to get married, but Fonny is falsely accused of a terrible crime and imprisoned. Their families set out to clear his name, and as they face an uncertain future, the young lovers experience a kaleidoscope of emotions—affection, despair, and hope. In a love story that evokes the blues, where passion and sadness are inevitably intertwined, Baldwin has created two characters so alive and profoundly realized that they are unforgettably ingrained in the American psyche.",2006-10-10,en,210
9780307276902,A Million Little Pieces,James Frey,Biography & Autobiography,"NATIONAL BESTSELLER • A gripping memoir about the nature of addiction and the meaning of recovery from a bold and talented literary voice. “Anyone who has ever felt broken and wished for a better life will find inspiration in Frey’s story.” —People “A great story.... You can't help but cheer his victory.” —Los Angeles Times Book Review By the time he entered a drug and alcohol treatment facility, James Frey had taken his addictions to near-deadly extremes. He had so thoroughly ravaged his body that the facility’s doctors were shocked he was still alive. The ensuing torments of detoxification and withdrawal, and the never-ending urge to use chemicals, are captured with a vitality and directness that recalls the seminal eye-opening power of William Burroughs’s Junky. But A Million Little Pieces refuses to fit any mold of drug literature. Inside the clinic, James is surrounded by patients as troubled as he is—including a judge, a mobster, a one-time world-champion boxer, and a fragile former prostitute to whom he is not allowed to speak—but their friendship and advice strikes James as stronger and truer than the clinic’s droning dogma of How to Recover. James refuses to consider himself a victim of anything but his own bad decisions, and insists on accepting sole accountability for the person he has been and the person he may become—which runs directly counter to his counselors' recipes for recovery. James has to fight to find his own way to confront the consequences of the life he has lived so far, and to determine what future, if any, he holds. It is this fight, told with the charismatic energy and power of One Flew over the Cuckoo's Nest, that is at the heart of A Million Little Pieces: the fight between one young man’s will and the ever-tempting chemical trip to oblivion, the fight to survive on his own terms, for reasons close to his own heart. """,2005-09-22,en,449
9780307277671,The Da Vinci Code,Dan Brown,Fiction,"#1 WORLDWIDE BESTSELLER • While in Paris, Harvard symbologist Robert Langdon is awakened by a phone call in the dead of the night. The elderly curator of the Louvre has been murdered inside the museum, his body covered in baffling symbols. “Blockbuster perfection.... A gleefully erudite suspense novel.” —The New York Times “A pulse-quickening, brain-teasing adventure.” —People As Langdon and gifted French cryptologist Sophie Neveu sort through the bizarre riddles, they are stunned to discover a trail of clues hidden in the works of Leonardo da Vinci—clues visible for all to see and yet ingeniously disguised by the painter. Even more startling, the late curator was involved in the Priory of Sion—a secret society whose members included Sir Isaac Newton, Victor Hugo, and Da Vinci—and he guarded a breathtaking historical secret. Unless Langdon and Neveu can decipher the labyrinthine puzzle—while avoiding the faceless adversary who shadows their every move—the explosive, ancient truth will be lost forever.",2006-03-28,en,481
9780307278364,The Sunset Limited,Cormac McCarthy,Drama,"McCarthy's new play packs all the wallop of his gut-wrenching fiction. ""The Sunset Limited,"" though, is not about blood and guts but about the battle for the human soul.",2006-10-24,en,164
9780307279460,A Walk in the Woods,Bill Bryson,Travel,"The Appalachian Trail trail stretches from Georgia to Maine and covers some of the most breathtaking terrain in America–majestic mountains, silent forests, sparking lakes. If you’re going to take a hike, it’s probably the place to go. And Bill Bryson is surely the most entertaining guide you’ll find. He introduces us to the history and ecology of the trail and to some of the other hardy (or just foolhardy) folks he meets along the way–and a couple of bears. Already a classic, A Walk in the Woods will make you long for the great outdoors (or at least a comfortable chair to sit and read in).",2006-12-26,en,0
9780307290465,The Civil War,Shelby Foote,United States,"""Foote's comprehensive history of the Civil War includes three compelling volumes: Fort Sumter to Perryville, Fredericksburg to Meridian, and Red River to Appomattox""--Publisher description.",200?,en,840
9780307335852,The Alchemist's Daughter,Katharine McMahon,Alchemists,"McMahon pens an unforgettable historical novel about a young woman's coming of age in 18th century England, a world of secrets and science, passion and betrayal, innocence and experience.",2006,en,354
9780307337337,Cesar's Way,"Cesar Millan, Melissa Jo Peltier",Nature,"Cesar Millan, the ""Dog Whisperer,"" explains his methods and philosophy for establishing a healthy relationship between dog and owner.",2006,en,322
9780307337931,"Small Bites, Big Nights",Govind Armstrong,Cooking,The executive chef for Table 8 restaurants in Los Angeles and Miami introduces a selection of innovative recipes for sophisticated small plates and cocktails that are perfect for occasions of all sizes.,2007,en,0
9780307345974,Why Do Men Fall Asleep After Sex?,"Mark Leyner, Billy Goldberg, M.D.",Health & Fitness,"The Doctor Is In . . . Again! Did the mega-bestselling Why Do Men Have Nipples? exhaust your curiosity about stuff odd, icky, kinky, noxious, libidinous, or just plain embarrassing? No, you say? Well, good, because the doctor and his able-bodied buddy are in! Again! Mark Leyner and Billy Goldberg, M.D., now take on the differences between the sexes—those burning questions like Why doesn’t my husband ever listen? or Why does my wife ALWAYS have to pee? And of course, Why do men fall asleep after sex?, plus plenty of others to keep you fully informed. Full of smart and funny answers to an onslaught of new questions, all in a do-ask-we’ll-tell spirit that entertain and teaches you something at the same time, Why Do Men Fall Asleep After Sex? offers the real lowdown on everything everyone wants to know about all things anatomical, medical, sexual, nutritional, animal, and mineral, but would only ask a physician after a few too many, like: • Why do you have a “bionic” sense of smell when you’re pregnant? • Does peeing in the shower cure athlete’s foot? • Is a dog’s mouth clean? • Can you breastfeed with fake boobs? • Does thumb sucking cause buckteeth? • Do your eyebrows grow back if shaved? Bigger, funnier, and better than ever, Why Do Men Fall Asleep After Sex? proves that in the battle of the sexes, as in most things, a little Q&A is a safe, effective, minimally invasive remedy. Also available as an eBook",2006-08-01,en,290
9780307383419,Dreams from My Father,Barack Obama,Biography & Autobiography,"#1 NEW YORK TIMES BESTSELLER • ONE OF ESSENCE’S 50 MOST IMPACTFUL BLACK BOOKS OF THE PAST 50 YEARS In this iconic memoir of his early days, Barack Obama “guides us straight to the intersection of the most serious questions of identity, class, and race” (The Washington Post Book World). “Quite extraordinary.”—Toni Morrison In this lyrical, unsentimental, and compelling memoir, the son of a black African father and a white American mother searches for a workable meaning to his life as a black American. It begins in New York, where Barack Obama learns that his father—a figure he knows more as a myth than as a man—has been killed in a car accident. This sudden death inspires an emotional odyssey—first to a small town in Kansas, from which he retraces the migration of his mother’s family to Hawaii, and then to Kenya, where he meets the African side of his family, confronts the bitter truth of his father’s life, and at last reconciles his divided inheritance. Praise for Dreams from My Father “Beautifully crafted . . . moving and candid . . . This book belongs on the shelf beside works like James McBride’s The Color of Water and Gregory Howard Williams’s Life on the Color Line as a tale of living astride America’s racial categories.”—Scott Turow “Provocative . . . Persuasively describes the phenomenon of belonging to two different worlds, and thus belonging to neither.”—The New York Times Book Review “Obama’s writing is incisive yet forgiving. This is a book worth savoring.”—Alex Kotlowitz, author of There Are No Children Here “One of the most powerful books of self-discovery I’ve ever read, all the more so for its illuminating insights into the problems not only of race, class, and color, but of culture and ethnicity. It is also beautifully written, skillfully layered, and paced like a good novel.”—Charlayne Hunter-Gault, author of In My Place “Dreams from My Father is an exquisite, sensitive study of this wonderful young author’s journey into adulthood, his search for community and his place in it, his quest for an understanding of his roots, and his discovery of the poetry of human life. Perceptive and wise, this book will tell you something about yourself whether you are black or white.”—Marian Wright Edelman",2007-01-09,en,463
9780310214694,Gifted Hands,"Ben Carson, Cecil B. Murphey",Biography & Autobiography,Examines the life and career of the famous neurosurgeon.,1996,en,226
9780310217602,Trial by Fire,Terri Blackstock,Fiction,"Nick Foster's church is on fire, while battling the flames Nick finds the body of the fire chief's son.",2000,en,354
9780310243885,Deadlock,James Scott Bell,Fiction,A near-death experience changes the outlook of the woman about to become the first female Chief Justice of the Supreme Court.,2002,en,338
9780310247562,Ever After,Karen Kingsbury,Fiction,"Twenty-year-old Emily meets Justin, a young Army reservist, and their deep love built on the foundation of faith blossoms into plans for marriage, while Emily's parents must learn to set aside their opposing views on the war in Iraq.",2007,en,372
9780310254874,The Church in Emerging Culture,Andy Crouch,Religion,"A feisty, entertaining, and educational conversation about the shape of the church of the 21st century.",2003,en,268
9780310259664,Journey into God's Word,"J. Scott Duvall, J. Daniel Hays",Religion,"Life is a journey, and like any journey, it requires an accurate, reliable roadmap to get us where we need to go. God has provided such a guide in his Word. But just as a navigator needs to learn how to interpret all the contours and symbols of a map, so also we need to be able to understand how the Bible communicates its directions to us. Journey Into God's Word helps Bible readers acquire these skills and become better at reading, interpreting, and applying the Bible to life. This abridgment of the bestselling college/seminary textbook Grasping God's Word takes the proven principles from that book and makes them accessible to people in the church. It starts with general principles of interpretation, then moves on to apply those principles to specific genres and contexts. Hands-on exercises guide readers through the interpretation process, with an emphasis on real-life application.",2005,en,155
9780310263456,Velvet Elvis,Rob Bell,Religion,"We have to test everything. I thank God for anybody anywhere who is pointing people to the mysteries of God. But those people would all tell you to think long and hard about what they are saying and doing and creating. Test it. Probe it. Do that to this book. Don't swallow it uncritically. Think about it. Wrestle with it. Just because I'm a Christian and I'm trying to articulate a Christian worldview doesn't mean I've got it nailed. I'm contributing to the discussion. God has spoken, and the rest is commentary, right?",2005,en,211
9780310272663,A Search for What Makes Sense,Brian D. McLaren,Religion,"Finding faith is not a leap in the dark that requires you to forsake truth and intellectual honesty. In two companion volumes, Brian McLaren affirms the needs of both your mind and your heart as he helps you to find a faith that is real, honest, good, enriching, transforming, and yours.",2007,en,195
9780310330516,The Complete Green Letters,Miles J. Stanford,Religion,"Five volumes on sanctification published under one cover, presenting biblical foundations and keys to spiritual growth in Christ. It includes 'Abide Above', 'The Green Letters', 'The Ground of Growth', 'The Principle of Position', and 'The Reckoning That Counts'.",1983,en,340
9780312010447,How to Write a Damn Good Novel,James N. Frey,Language Arts & Disciplines,"Covers characterization, plot, theme, conflicts, climax and resolution, point of view, dialogue, revision, and manuscript submission.",1987-12-15,en,204
9780312049997,The Sun in the Morning,Mary Margaret Kaye,Biography & Autobiography,"The author writes of her childhood in India; her enduring love for the romance, mystery, and culture of that country; and the creative inspiration she continues to draw from the India of the Raj",1990,en,454
9780312062354,The Awakening,Kate Chopin,Adultery,"Tradition and the female talent: The awakening as a solitary book / Elaine Showalter -- Personal property: exchange value and the female self in The awakening / Margit Stange -- Thanatos and eros: Kate Chopin's The awakening / Cynthia Griffin Wolff -- ""A language which nobody understood"": emancipatory strategies in The awakening / Patricia S. Yaeger -- The construction of ambiguity in The awakening: a linguistic analysis / Paula A. Treichler.",1993,en,343
9780312085124,James Herriot's Treasury for Children,James Herriot,Juvenile Nonfiction,"A collection of the author's stories for children, including ""Moses the Kitten,"" ""The Market Square Dog,"" and ""Smudge, the Little Lost Lamb.""",1992-09,en,278
9780312118181,The Great Ape Project,"Paola Cavalieri, Peter Singer",Nature,"With such assertions throughout, it is no wonder that The Great Ape Project has been embroiled in controversy even before its American publication.",1996,en,324
9780312132149,White Man's Grave,Richard Dooling,Fiction,"When Peace Corps volunteer Michael Killigan goes missing in West Africa, his father Randall and his best friend Boone Westfall begin separate quests to find him. Randall, a bankruptcy lawyer, is the warlord of his world, a shark in a fishbowl, exercising power with mad, relentless, hilarious glee; Boone, an American innocent abroad, journeys to the African bush, protected by the twin charms of the passport and the almighty dollar. In seeking Michael, both men find much more than they bargain for.",1995-03-15,en,402
9780312135256,Isak Dinesen,Judith Thurman,Biography & Autobiography,"Judith Thurman 's classic work explores Dinesen's life - her privileged but unhappy childhood in Denmark, her marriage to Baron Blixen, their immigration to Africa on the eve of World War I, and her passionate affair with Denys Finch Hatton. Until the appearance of this book, the life and art of Isak Dinesen have been - as Dinesen herself wrote of two lovers in a tale - ""a pair of locked caskets, each containing the key to the other.""",1995-10-15,en,516
9780312143404,Four Weddings and a Funeral,Richard Curtis,Performing Arts,"The hilarious, Academy Award-nominated screenplay that features six old friends, three disastrous receptions, a tongue-tied priest, and the role that made Hugh Grant the world's favorite bumbling bachelor. Toasted by romantics and cynics, critics and fans, Four Weddings and a Funeral grossed more than $250 million worldwide, garnered Academy Award nominations for Best Picture and Best Original Screenplay, and was unanimously pronounced the romantic comedy of the 90s. Richard Curtis's smart, irreverent, and brilliantly crafted screenplay will delight fans of the movie, as well as screenwriters and film students. From the first spoken line to the last (""I do""), it's a jubilant celebration of friendship, romance, and good humor.",1996-04-15,en,148
9780312147679,With William Burroughs,"William S. Burroughs, Victor Bockris",Biography & Autobiography,"William Burroughs, the eccentric, brilliant artist who burned a bridge with logic and wrote the classic ""Naked Lunch"", continues to fascinate readers. Now the artist's long-time friend, writer Victor Bockris, records for all objective time the choice private and public, hallucinatory and prescient, utterances of Burroughs and his famous circle. 60 photos.",1996-11-15,en,294
9780312151225,The Everyday I Ching,Sarah Dening,"Body, Mind & Spirit","A clear, easy-to-comprehend rendering of one of the world's most revered books of wisdom, designed for daily consultation. Sarah Dening is a Jungian psychotherapist who has used I Ching as part of her practice.",1997-01-15,en,224
9780312151256,The Far Pavilions,M. M. Kaye,Fiction,A tale of the love of an English officer for an Indian princess set against the splendour of Imperial India at the end of the nineteenth century.,1997-01-15,en,964
9780312155858,Mary Queen of Scotland & The Isles,Margaret George,Fiction,A fictional account of the life of Mary Queen of Scots traces her lineage and describes her historic fight with Elizabeth over the throne of England.,1997-04-15,en,881
9780312157111,The Communist Manifesto: Marx,John Toews,Political Science,"This is an edition of The Communist Manifesto with related documents. A 30-page introduction traces the trajectory of Marx's thought from the 1840s onward and provides background on the political, social and intellectual contexts of which the Manifesto was an historical product. Accompanying the Manifesto are 8 additional documents that show the evolution of and influences on Marx's thought over time. A Marx-Engels chronology, questions for consideration, a bibliography, illustrations, a glossary of terms and an index are also included.",1999-02-28,en,176
9780312181109,I Capture the Castle,Dodie Smith,Fiction,"The story of 17-year-old Cassandra and her family, who live in not-so-genteel poverty in an English castle, ""I Capture the Castle"" is as brightly witty and adventuresome today as it was when it was first published 50 years ago. Illustrations. Copyright © Libri GmbH. All rights reserved.",1998,en,352
9780312181338,Marilyn Manson,Kurt Reighley,Biography & Autobiography,"For the public, the triumph of Marilyn Manson happened in the blink of an eye, beginning with the debut of their 1994 ""Album Portrait of an American Family"", an event which led to a cover on ""Rolling Stone"" and the group's MTV smash ""Sweet Dreams"". This biography offers an all-encompassing look at the success of this controversial band. of photos.",1998-04-15,en,200
9780312186883,Human Croquet,Kate Atkinson,Fiction,"Once part of a vast expanse where a wealthy Elizabethan family settled and built Fairfax Manor, by the mid-1960s the village of Lythe has become a disintegrated forest where the destroyed, dysfunctional Fairfax family continues to crumble.",1997,en,356
